EventID,AssetID,FailureDate,FailureModeID,DowntimeStart,DowntimeEnd,DowntimeHours,RepairHours,FailureCause,FailureConsequence,RepairCost,ProductionLoss,IsRepeatFailure,DataOrigin,IsIllustrative
366,LNG-PMP-091,2015-06-16,1,2015-06-16 06:00:00,2015-06-16 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
367,LNG-GEN-009,2015-06-17,2,2015-06-17 06:00:00,2015-06-17 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
368,LNG-CWP-010,2015-06-18,2,2015-06-18 06:00:00,2015-06-18 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
369,LNG-CMP-037,2015-06-18,1,2015-06-18 06:00:00,2015-06-18 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
370,LNG-CWP-040,2015-06-18,2,2015-06-18 06:00:00,2015-06-18 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
371,LNG-PMP-001,2015-06-19,3,2015-06-19 06:00:00,2015-06-20 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
372,LNG-CMP-042,2015-06-20,4,2015-06-20 06:00:00,2015-06-20 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
373,LNG-CWP-055,2015-06-20,1,2015-06-20 06:00:00,2015-06-20 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
374,LNG-CMP-022,2015-06-21,3,2015-06-21 06:00:00,2015-06-22 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
375,LNG-PMP-036,2015-06-21,2,2015-06-21 06:00:00,2015-06-21 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
376,LNG-GEN-074,2015-06-22,2,2015-06-22 06:00:00,2015-06-22 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
377,LNG-GEN-089,2015-06-22,1,2015-06-22 06:00:00,2015-06-22 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
378,LNG-CWP-005,2015-06-23,2,2015-06-23 06:00:00,2015-06-23 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
379,LNG-CMP-047,2015-06-23,4,2015-06-23 06:00:00,2015-06-23 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
380,LNG-CMP-032,2015-06-24,2,2015-06-24 06:00:00,2015-06-24 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
381,LNG-CMP-032,2015-06-24,3,2015-06-24 06:00:00,2015-06-25 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
382,LNG-MTR-013,2015-06-25,3,2015-06-25 06:00:00,2015-06-26 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
383,LNG-PMP-071,2015-06-25,4,2015-06-25 06:00:00,2015-06-25 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
384,LNG-CMP-087,2015-06-26,4,2015-06-26 06:00:00,2015-06-26 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
385,LNG-GEN-019,2015-06-27,3,2015-06-27 06:00:00,2015-06-28 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
386,LNG-CMP-062,2015-06-27,2,2015-06-27 06:00:00,2015-06-27 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
387,LNG-MTR-018,2015-06-29,2,2015-06-29 06:00:00,2015-06-29 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
388,LNG-GEN-054,2015-06-29,4,2015-06-29 06:00:00,2015-06-29 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
389,LNG-CWP-085,2015-06-29,1,2015-06-29 06:00:00,2015-06-29 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
390,LNG-MTR-098,2015-06-29,1,2015-06-29 06:00:00,2015-06-29 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
391,LNG-MTR-098,2015-06-29,3,2015-06-29 06:00:00,2015-06-30 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
392,LNG-PMP-051,2015-06-30,2,2015-06-30 06:00:00,2015-06-30 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
393,LNG-CWP-065,2015-06-30,3,2015-06-30 06:00:00,2015-07-01 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
394,LNG-MTR-093,2015-06-30,1,2015-06-30 06:00:00,2015-06-30 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
395,LNG-PMP-016,2015-07-01,2,2015-07-01 06:00:00,2015-07-01 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
396,LNG-PMP-016,2015-07-01,4,2015-07-01 06:00:00,2015-07-01 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
397,LNG-GEN-024,2015-07-01,4,2015-07-01 06:00:00,2015-07-01 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
398,LNG-MTR-038,2015-07-01,2,2015-07-01 06:00:00,2015-07-01 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
399,LNG-GEN-079,2015-07-01,1,2015-07-01 06:00:00,2015-07-01 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
400,LNG-PMP-091,2015-07-01,2,2015-07-01 06:00:00,2015-07-01 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
401,LNG-GEN-009,2015-07-02,1,2015-07-02 06:00:00,2015-07-02 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
402,LNG-GEN-099,2015-07-02,2,2015-07-02 06:00:00,2015-07-02 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
403,LNG-CMP-037,2015-07-03,4,2015-07-03 06:00:00,2015-07-03 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
404,LNG-CWP-040,2015-07-03,1,2015-07-03 06:00:00,2015-07-03 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
405,LNG-MTR-088,2015-07-03,1,2015-07-03 06:00:00,2015-07-03 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
406,LNG-GEN-084,2015-07-04,1,2015-07-04 06:00:00,2015-07-04 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
407,LNG-CMP-092,2015-07-04,4,2015-07-04 06:00:00,2015-07-04 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
408,LNG-MTR-078,2015-07-05,1,2015-07-05 06:00:00,2015-07-05 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
409,LNG-CMP-012,2015-07-06,1,2015-07-06 06:00:00,2015-07-06 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
410,LNG-CMP-022,2015-07-06,2,2015-07-06 06:00:00,2015-07-06 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
411,LNG-PMP-031,2015-07-06,4,2015-07-06 06:00:00,2015-07-06 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
412,LNG-CMP-007,2015-07-08,2,2015-07-08 06:00:00,2015-07-08 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
413,LNG-CMP-047,2015-07-08,2,2015-07-08 06:00:00,2015-07-08 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
414,LNG-CMP-097,2015-07-08,4,2015-07-08 06:00:00,2015-07-08 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
415,LNG-MTR-013,2015-07-10,2,2015-07-10 06:00:00,2015-07-10 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
416,LNG-MTR-048,2015-07-10,2,2015-07-10 06:00:00,2015-07-10 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
417,LNG-MTR-053,2015-07-12,1,2015-07-12 06:00:00,2015-07-12 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
418,LNG-CWP-070,2015-07-12,1,2015-07-12 06:00:00,2015-07-12 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
419,LNG-CWP-080,2015-07-12,2,2015-07-12 06:00:00,2015-07-12 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
420,LNG-GEN-049,2015-07-14,3,2015-07-14 06:00:00,2015-07-15 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
421,LNG-GEN-014,2015-07-15,1,2015-07-15 06:00:00,2015-07-15 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
422,LNG-CMP-017,2015-07-15,2,2015-07-15 06:00:00,2015-07-15 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
423,LNG-PMP-051,2015-07-15,3,2015-07-15 06:00:00,2015-07-16 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
424,LNG-CMP-067,2015-07-15,2,2015-07-15 06:00:00,2015-07-15 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
425,LNG-MTR-083,2015-07-15,1,2015-07-15 06:00:00,2015-07-15 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
426,LNG-MTR-083,2015-07-15,3,2015-07-15 06:00:00,2015-07-16 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
427,LNG-GEN-004,2015-07-16,2,2015-07-16 06:00:00,2015-07-16 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
428,LNG-MTR-073,2015-07-16,1,2015-07-16 06:00:00,2015-07-16 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
429,LNG-GEN-009,2015-07-17,2,2015-07-17 06:00:00,2015-07-17 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
430,LNG-PMP-096,2015-07-17,4,2015-07-17 06:00:00,2015-07-17 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
431,LNG-GEN-099,2015-07-17,4,2015-07-17 06:00:00,2015-07-17 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
432,LNG-CWP-020,2015-07-18,1,2015-07-18 06:00:00,2015-07-18 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
433,LNG-CMP-037,2015-07-18,3,2015-07-18 06:00:00,2015-07-19 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
434,LNG-CMP-052,2015-07-18,3,2015-07-18 06:00:00,2015-07-19 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
435,LNG-MTR-023,2015-07-19,2,2015-07-19 06:00:00,2015-07-19 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
436,LNG-GEN-059,2015-07-19,1,2015-07-19 06:00:00,2015-07-19 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
437,LNG-CWP-035,2015-07-20,2,2015-07-20 06:00:00,2015-07-20 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
438,LNG-MTR-043,2015-07-20,1,2015-07-20 06:00:00,2015-07-20 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
439,LNG-MTR-078,2015-07-20,3,2015-07-20 06:00:00,2015-07-21 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
440,LNG-MTR-003,2015-07-21,2,2015-07-21 06:00:00,2015-07-21 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
441,LNG-CWP-045,2015-07-21,3,2015-07-21 06:00:00,2015-07-22 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
442,LNG-CWP-075,2015-07-21,2,2015-07-21 06:00:00,2015-07-21 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
443,LNG-GEN-074,2015-07-22,2,2015-07-22 06:00:00,2015-07-22 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
444,LNG-GEN-089,2015-07-22,2,2015-07-22 06:00:00,2015-07-22 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
445,LNG-CMP-097,2015-07-23,3,2015-07-23 06:00:00,2015-07-24 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
446,LNG-MTR-048,2015-07-25,1,2015-07-25 06:00:00,2015-07-25 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
447,LNG-PMP-071,2015-07-25,3,2015-07-25 06:00:00,2015-07-26 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
448,LNG-MTR-063,2015-07-27,3,2015-07-27 06:00:00,2015-07-28 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
449,LNG-MTR-018,2015-07-29,2,2015-07-29 06:00:00,2015-07-29 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
450,LNG-GEN-044,2015-07-29,2,2015-07-29 06:00:00,2015-07-29 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
451,LNG-GEN-049,2015-07-29,4,2015-07-29 06:00:00,2015-07-29 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
452,LNG-CWP-060,2015-07-29,2,2015-07-29 06:00:00,2015-07-29 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
453,LNG-MTR-098,2015-07-29,4,2015-07-29 06:00:00,2015-07-29 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
454,LNG-GEN-014,2015-07-30,2,2015-07-30 06:00:00,2015-07-30 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
455,LNG-CMP-017,2015-07-30,1,2015-07-30 06:00:00,2015-07-30 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
456,LNG-GEN-039,2015-07-30,1,2015-07-30 06:00:00,2015-07-30 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
457,LNG-MTR-058,2015-07-30,4,2015-07-30 06:00:00,2015-07-30 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
458,LNG-GEN-024,2015-07-31,3,2015-07-31 06:00:00,2015-08-01 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
459,LNG-GEN-099,2015-08-01,2,2015-08-01 06:00:00,2015-08-01 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
460,LNG-CMP-052,2015-08-02,2,2015-08-02 06:00:00,2015-08-02 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
461,LNG-CWP-015,2015-08-03,1,2015-08-03 06:00:00,2015-08-03 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
462,LNG-MTR-023,2015-08-03,4,2015-08-03 06:00:00,2015-08-03 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
463,LNG-GEN-059,2015-08-03,2,2015-08-03 06:00:00,2015-08-03 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
464,LNG-GEN-069,2015-08-03,4,2015-08-03 06:00:00,2015-08-03 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
465,LNG-MTR-008,2015-08-04,3,2015-08-04 06:00:00,2015-08-05 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
466,LNG-CWP-035,2015-08-04,1,2015-08-04 06:00:00,2015-08-04 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
467,LNG-MTR-043,2015-08-04,2,2015-08-04 06:00:00,2015-08-04 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
468,LNG-CWP-055,2015-08-04,1,2015-08-04 06:00:00,2015-08-04 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
469,LNG-CMP-022,2015-08-05,3,2015-08-05 06:00:00,2015-08-06 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
470,LNG-PMP-021,2015-08-06,2,2015-08-06 06:00:00,2015-08-06 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
471,LNG-PMP-021,2015-08-06,3,2015-08-06 06:00:00,2015-08-07 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
472,LNG-CWP-030,2015-08-07,2,2015-08-07 06:00:00,2015-08-07 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
473,LNG-CWP-030,2015-08-07,3,2015-08-07 06:00:00,2015-08-08 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
474,LNG-CMP-047,2015-08-07,1,2015-08-07 06:00:00,2015-08-07 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
475,LNG-CMP-032,2015-08-08,1,2015-08-08 06:00:00,2015-08-08 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
476,LNG-MTR-013,2015-08-09,2,2015-08-09 06:00:00,2015-08-09 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
477,LNG-CMP-087,2015-08-10,1,2015-08-10 06:00:00,2015-08-10 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
478,LNG-PMP-061,2015-08-11,2,2015-08-11 06:00:00,2015-08-11 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
479,LNG-CMP-062,2015-08-11,1,2015-08-11 06:00:00,2015-08-11 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
480,LNG-MTR-098,2015-08-13,1,2015-08-13 06:00:00,2015-08-13 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
481,LNG-MTR-028,2015-08-14,1,2015-08-14 06:00:00,2015-08-14 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
482,LNG-CWP-065,2015-08-14,1,2015-08-14 06:00:00,2015-08-14 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
483,LNG-CWP-065,2015-08-14,2,2015-08-14 06:00:00,2015-08-14 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
484,LNG-MTR-083,2015-08-14,2,2015-08-14 06:00:00,2015-08-14 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
485,LNG-PMP-016,2015-08-15,4,2015-08-15 06:00:00,2015-08-15 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
486,LNG-MTR-068,2015-08-15,2,2015-08-15 06:00:00,2015-08-15 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
487,LNG-PMP-076,2015-08-16,4,2015-08-16 06:00:00,2015-08-16 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
